player_id,name,position_group_raw,age_at_valuation,current_club_id,minutes_last_season,goals_per_90_ls,assists_per_90_ls,cards_per_90_ls,target_market_value,predicted_value,undervalued_pct,current_club_domestic_competition_id,current_club_name,league_tier,league_tier_label,league_tier_short,contract_expiry_date,contract_months_remaining,contract_status,contract_status_label,contract_badge,form_trend,form_trend_goals,form_trend_assists,form_trend_minutes,form_mins_a,form_mins_b,undervalued_pct_formatted
812755,Denys Pidgurskyi,Midfielder,22.562628336755647,48726,1397.0,0.0,0.0644237652111667,0.2576950608446671,500000,2493961.8,3.9879235,UKR1,FC Rukh Lviv,2,Tier 2 — Strong,Strong,2026-06-30 00:00:00,6.3731931668856765,Expiring,Expiring (<12 months),⏰ Expiring,Stable,0.0,-0.130246020260492,1.0217076700434151,706.0,691.0,398.8%
477274,Nikolas Agrafiotis,Forward,24.11498973305955,798,937.0,0.576307363927428,0.192102454642476,0.096051227321238,600000,2978597.2,3.96432875,NL1,Excelsior Rotterdam,2,Tier 2 — Strong,Strong,2027-06-30 00:00:00,36.760840998685936,Long,Long (>36 months),🔒 Long,Insufficient Data,,,,186.0,751.0,396.4%
579084,Fabio Ferraro,Defender,23.26899383983573,9010,2595.0,0.0,0.1734104046242774,0.1387283236994219,1000000,4959528.5,3.9595285,BE1,FC Verbroedering Denderhoutem Denderleeuw Eendracht Hekelgem,2,Tier 2 — Strong,Strong,2027-06-30 00:00:00,18.626806833114323,Short,Short (12–24 months),📅 Short,Rising,0.0,-0.1253570333750176,1.3612374886260237,1496.0,1099.0,396.0%
938388,Panagiotis Tsantilas,Forward,22.012320328542096,3060,1392.0,0.3879310344827586,0.0,0.1939655172413793,500000,2477047.0,3.954094,GR1,APS Atromitos Athinon,3,Tier 3 — Competitive,Competitive,2028-06-30 00:00:00,27.825229960578184,Medium,Medium (24–36 months),📋 Medium,Insufficient Data,,,,1392.0,0.0,395.4%
936581,Cherrion Valerius,Defender,20.194387405886378,132,1457.0,0.0,0.0,0.3088538091969801,700000,3436819.8,3.9097425,NL1,Nooit Opgeven Altijd Doorzetten Aangenaam Door Vermaak En Nuttig Door Ontspanning Combinatie Breda,2,Tier 2 — Strong,Strong,2028-06-30 00:00:00,30.913272010512483,Medium,Medium (24–36 months),📋 Medium,Rising,0.0,0.0,1.25193199381762,810.0,647.0,391.0%
674809,Josh Mulligan,Midfielder,23.310061601642712,903,2906.0,0.0619408121128699,0.1548520302821748,0.2477632484514796,1500000,7346910.5,3.897940333333333,SC1,Hibernian Football Club,2,Tier 2 — Strong,Strong,2029-05-31 00:00:00,38.86333771353482,Long,Long (>36 months),🔒 Long,Rising,-0.0214997776893735,0.2650176678445229,1.4056291390728477,1698.0,1208.0,389.8%
954104,Jayden Meghoma,Defender,19.685147159479808,124,2678.0,0.0336071695294996,0.2016430171769977,0.1344286781179985,2000000,9790936.0,3.895468,SC1,Rangers Football Club,2,Tier 2 — Strong,Strong,2026-05-31 00:00:00,2.8580814717477003,Expiring,Expiring (<12 months),⏰ Expiring,Insufficient Data,,,,2306.0,372.0,389.5%
620722,Dejan Popara,Midfielder,22.77618069815195,10690,2195.0,0.041002277904328,0.082004555808656,0.164009111617312,700000,3383282.0,3.83326,UKR1,FC Zorya Lugansk,2,Tier 2 — Strong,Strong,2028-06-30 00:00:00,30.387647831800265,Medium,Medium (24–36 months),📋 Medium,Rising,0.0841121495327102,0.0041121495327102,0.9511111111111112,1070.0,1125.0,383.3%
931841,Amar Fatah,Forward,21.806981519507183,1519,1341.0,0.1342281879194631,0.1342281879194631,0.2013422818791946,500000,2412893.8,3.8257875,SC1,Dundee United Football Club,2,Tier 2 — Strong,Strong,2026-05-31 00:00:00,5.650459921156373,Expiring,Expiring (<12 months),⏰ Expiring,Rising,0.2061855670103093,0.2061855670103093,1.865384615384616,873.0,468.0,382.6%
771914,Yevgen Pavlyuk,Defender,23.59479808350445,55686,2588.0,0.0695517774343122,0.0695517774343122,0.0695517774343122,1000000,4821949.5,3.8219495,UKR1,TOV FK Metalist 1925 Kharkiv,2,Tier 2 — Strong,Strong,2028-06-30 00:00:00,27.266754270696453,Medium,Medium (24–36 months),📋 Medium,Stable,-0.0085241833238919,-0.0085241833238919,1.1300411522633744,1373.0,1215.0,382.2%
